WARD SECTION (CONCATENATED),WARD,SECTION,MONTH NAME,MONTH NUMBER,DATES
2203,22,03,JULY,7,"22,23"
2203,22,03,AUGUST,8,31
2203,22,03,SEPTEMBER,9,1
2203,22,03,OCTOBER,10,"9,13"
2203,22,03,NOVEMBER,11,"19,20"
2204,22,04,JUNE,6,"15,16"
2204,22,04,JULY,7,"24,27"
2204,22,04,SEPTEMBER,9,"2,3"
2204,22,04,OCTOBER,10,"14,15"
2205,22,05,JUNE,6,"17,18"
2205,22,05,JULY,7,"28,29"
2205,22,05,SEPTEMBER,9,"4,8"
2205,22,05,OCTOBER,10,"16,19"
2206,22,06,JUNE,6,"19,22"
2206,22,06,JULY,7,"30,31"
2206,22,06,SEPTEMBER,9,"9,10"
2206,22,06,OCTOBER,10,"20,21"
2207,22,07,JUNE,6,"23,24"
2207,22,07,AUGUST,8,"3,4"
2207,22,07,SEPTEMBER,9,"11,14"
2207,22,07,OCTOBER,10,"22,23"
2208,22,08,MAY,5,18
2208,22,08,JUNE,6,"25,26"
2208,22,08,AUGUST,8,"5,6"
2208,22,08,SEPTEMBER,9,"15,16"
2208,22,08,OCTOBER,10,"26,27"
2209,22,09,MAY,5,"19,20"
2209,22,09,JUNE,6,"29,30"
2209,22,09,AUGUST,8,"7,10"
2209,22,09,SEPTEMBER,9,"17,18"
2209,22,09,OCTOBER,10,"28,29"
2210,22,10,MAY,5,"21,22"
2210,22,10,JULY,7,"1,2"
2210,22,10,AUGUST,8,"11,12"
2210,22,10,SEPTEMBER,9,"21,22"
2210,22,10,OCTOBER,10,30
2210,22,10,NOVEMBER,11,2
2211,22,11,MAY,5,"26,27"
2211,22,11,JULY,7,"6,7"
2211,22,11,AUGUST,8,"13,14"
2211,22,11,SEPTEMBER,9,"23,24"
2211,22,11,NOVEMBER,11,"3,4"
2212,22,12,MAY,5,"28,29"
2212,22,12,JULY,7,"8,9"
2212,22,12,AUGUST,8,"17,18"
2212,22,12,SEPTEMBER,9,"25,28"
2212,22,12,NOVEMBER,11,"5,6"
2213,22,13,JUNE,6,"1,2"
2213,22,13,JULY,7,"10,13"
2213,22,13,AUGUST,8,"19,20"
2213,22,13,SEPTEMBER,9,"29,30"
2213,22,13,NOVEMBER,11,"9,10"
2214,22,14,JUNE,6,"3,4"
2214,22,14,JULY,7,"14,15"
2214,22,14,AUGUST,8,"21,24"
2214,22,14,OCTOBER,10,"1,2"
2214,22,14,NOVEMBER,11,"11,12"
2401,24,01,JUNE,6,"3,4"
2401,24,01,JULY,7,"6,7"
2401,24,01,AUGUST,8,"5,6"
2401,24,01,SEPTEMBER,9,"4,8"
2401,24,01,OCTOBER,10,"7,8"
2401,24,01,NOVEMBER,11,"9,10"
2402,24,02,JUNE,6,"5,8"
2402,24,02,JULY,7,"8,9"
2402,24,02,AUGUST,8,"7,10"
2402,24,02,SEPTEMBER,9,"9,10"
2402,24,02,OCTOBER,10,"9,13"
2402,24,02,NOVEMBER,11,"11,12"
2403,24,03,JUNE,6,"9,10"
2403,24,03,JULY,7,"10,13"
2403,24,03,AUGUST,8,"11,12"
2403,24,03,SEPTEMBER,9,"11,14"
2403,24,03,OCTOBER,10,"14,15"
2403,24,03,NOVEMBER,11,"13,16"
2404,24,04,JUNE,6,"11,12"
2404,24,04,JULY,7,"14,15"
2404,24,04,AUGUST,8,"13,14"
2404,24,04,SEPTEMBER,9,"15,16"
2404,24,04,OCTOBER,10,"16,19"
2404,24,04,NOVEMBER,11,"17,18"
2405,24,05,JUNE,6,"15,16"
2405,24,05,JULY,7,"16,17"
2405,24,05,AUGUST,8,"17,18"
2405,24,05,SEPTEMBER,9,"17,18"
2405,24,05,OCTOBER,10,"20,21"
2405,24,05,NOVEMBER,11,"19,20"
2406,24,06,MAY,5,18
2406,24,06,JUNE,6,"17,18"
2406,24,06,JULY,7,"20,21"
2406,24,06,AUGUST,8,"19,20"
2406,24,06,SEPTEMBER,9,"21,22"
2406,24,06,OCTOBER,10,"22,23"
2407,24,07,MAY,5,"19,20"
2407,24,07,JUNE,6,"19,22"
2407,24,07,JULY,7,"22,23"
2407,24,07,AUGUST,8,"21,24"
2407,24,07,SEPTEMBER,9,"23,24"
2407,24,07,OCTOBER,10,"26,27"
2408,24,08,MAY,5,"21,22"
2408,24,08,JUNE,6,"23,24"
2408,24,08,JULY,7,"24,27"
2408,24,08,AUGUST,8,"25,26"
2408,24,08,SEPTEMBER,9,"25,28"
2408,24,08,OCTOBER,10,"28,29"
2409,24,09,MAY,5,"26,27"
2409,24,09,JUNE,6,"25,26"
2409,24,09,JULY,7,"28,29"
2409,24,09,AUGUST,8,"27,28"
2409,24,09,SEPTEMBER,9,"29,30"
2409,24,09,OCTOBER,10,30
2409,24,09,NOVEMBER,11,2
2410,24,10,MAY,5,"28,29"
2410,24,10,JUNE,6,"29,30"
2410,24,10,JULY,7,"30,31"
2410,24,10,AUGUST,8,31
2410,24,10,SEPTEMBER,9,1
2410,24,10,OCTOBER,10,"1,2"
2410,24,10,NOVEMBER,11,"3,4"
2411,24,11,JUNE,6,"1,2"
2411,24,11,JULY,7,"1,2"
2411,24,11,AUGUST,8,"3,4"
2411,24,11,SEPTEMBER,9,"2,3"
2411,24,11,OCTOBER,10,"5,6"
2411,24,11,NOVEMBER,11,"5,6"
2501,25,01,JUNE,6,"1,2"
2501,25,01,JULY,7,"6,7"
2501,25,01,AUGUST,8,"3,4"
2501,25,01,SEPTEMBER,9,1
2501,25,01,OCTOBER,10,"5,6"
2501,25,01,NOVEMBER,11,"2,3"
2502,25,02,JUNE,6,"3,4"
2502,25,02,JULY,7,"1,2"
2502,25,02,AUGUST,8,"5,6"
2502,25,02,SEPTEMBER,9,"2,3"
2502,25,02,OCTOBER,10,"1,7"
2502,25,02,NOVEMBER,11,"4,5"
2503,25,03,JUNE,6,"5,8"
2503,25,03,JULY,7,13
2503,25,03,AUGUST,8,"7,10"
2503,25,03,SEPTEMBER,9,"4,14"
2503,25,03,OCTOBER,10,2
2503,25,03,NOVEMBER,11,"6,9"
2504,25,04,JUNE,6,"9,10"
2504,25,04,JULY,7,"8,14"
2504,25,04,AUGUST,8,"11,12"
2504,25,04,SEPTEMBER,9,"8,9"
2504,25,04,OCTOBER,10,"13,14"
2504,25,04,NOVEMBER,11,"10,11"
2505,25,05,JUNE,6,"11,12"
2505,25,05,JULY,7,"9,10"
2505,25,05,AUGUST,8,"13,14"
2505,25,05,SEPTEMBER,9,"10,11"
2505,25,05,OCTOBER,10,"8,9"
2505,25,05,NOVEMBER,11,"12,13"
2506,25,06,MAY,5,"18,19"
2506,25,06,JUNE,6,"15,16"
2506,25,06,JULY,7,"20,21"
2506,25,06,AUGUST,8,"17,18"
2506,25,06,SEPTEMBER,9,"15,21"
2506,25,06,OCTOBER,10,"19,20"
2506,25,06,NOVEMBER,11,"16,17"
2507,25,07,MAY,5,"20,21"
2507,25,07,JUNE,6,"17,18"
2507,25,07,JULY,7,"15,16"
2507,25,07,AUGUST,8,"19,20"
2507,25,07,SEPTEMBER,9,"16,17"
2507,25,07,OCTOBER,10,"15,21"
2507,25,07,NOVEMBER,11,"18,19"
2508,25,08,JUNE,6,"19,22"
2508,25,08,JULY,7,"17,27"
2508,25,08,AUGUST,8,"21,24"
2508,25,08,SEPTEMBER,9,"18,28"
2508,25,08,OCTOBER,10,"16,26"
2508,25,08,NOVEMBER,11,"20,23"
2509,25,09,MAY,5,"26,27"
2509,25,09,JUNE,6,"23,24"
2509,25,09,JULY,7,"22,28"
2509,25,09,AUGUST,8,"25,26"
2509,25,09,SEPTEMBER,9,"22,23"
2509,25,09,OCTOBER,10,"27,28"
2509,25,09,NOVEMBER,11,"24,25"
2510,25,10,MAY,5,"22,28"
2510,25,10,JUNE,6,"25,26"
2510,25,10,JULY,7,"23,24"
2510,25,10,AUGUST,8,"27,28"
2510,25,10,SEPTEMBER,9,"24,25"
2510,25,10,OCTOBER,10,"22,23"
2510,25,10,NOVEMBER,11,27
2601,26,01,JUNE,6,"3,4"
2601,26,01,JULY,7,"6,7"
2601,26,01,AUGUST,8,"5,6"
2601,26,01,SEPTEMBER,9,"4,22"
2601,26,01,OCTOBER,10,"7,22"
2601,26,01,NOVEMBER,11,6
2602,26,02,JUNE,6,"5,22"
2602,26,02,JULY,7,"22,23"
2602,26,02,AUGUST,8,"7,24"
2602,26,02,SEPTEMBER,9,"23,24"
2602,26,02,OCTOBER,10,"23,26"
2603,26,03,MAY,5,22
2603,26,03,JUNE,6,"23,24"
2603,26,03,JULY,7,"24,27"
2603,26,03,AUGUST,8,"25,26"
2603,26,03,SEPTEMBER,9,"25,28"
2603,26,03,OCTOBER,10,"27,28"
2604,26,04,MAY,5,"26,27"
2604,26,04,JUNE,6,"25,26"
2604,26,04,JULY,7,"28,29"
2604,26,04,AUGUST,8,"27,28"
2604,26,04,SEPTEMBER,9,"29,30"
2604,26,04,OCTOBER,10,"29,30"
2605,26,05,JUNE,6,"11,12"
2605,26,05,JULY,7,"9,10"
2605,26,05,AUGUST,8,"13,14"
2605,26,05,SEPTEMBER,9,"10,11"
2605,26,05,OCTOBER,10,"8,9"
2605,26,05,NOVEMBER,11,"12,13"
2606,26,06,JUNE,6,"8,15"
2606,26,06,JULY,7,"13,20"
2606,26,06,AUGUST,8,"10,17"
2606,26,06,SEPTEMBER,9,"14,21"
2606,26,06,OCTOBER,10,19
2606,26,06,NOVEMBER,11,"9,16"
2607,26,07,JUNE,6,"9,10"
2607,26,07,JULY,7,"8,14"
2607,26,07,AUGUST,8,"11,12"
2607,26,07,SEPTEMBER,9,"8,9"
2607,26,07,OCTOBER,10,"13,14"
2607,26,07,NOVEMBER,11,"10,11"
2608,26,08,MAY,5,21
2608,26,08,JUNE,6,"18,19"
2608,26,08,JULY,7,"16,17"
2608,26,08,AUGUST,8,"20,21"
2608,26,08,SEPTEMBER,9,"17,18"
2608,26,08,OCTOBER,10,"15,16"
2608,26,08,NOVEMBER,11,"19,20"
2609,26,09,MAY,5,"19,20"
2609,26,09,JUNE,6,"16,17"
2609,26,09,JULY,7,"15,21"
2609,26,09,AUGUST,8,"18,19"
2609,26,09,SEPTEMBER,9,"15,16"
2609,26,09,OCTOBER,10,"20,21"
2609,26,09,NOVEMBER,11,"17,18"
2610,26,10,MAY,5,"28,29"
2610,26,10,JUNE,6,"29,30"
2610,26,10,JULY,7,"30,31"
2610,26,10,AUGUST,8,31
2610,26,10,SEPTEMBER,9,1
2610,26,10,OCTOBER,10,"1,2"
2610,26,10,NOVEMBER,11,"2,3"
2611,26,11,JUNE,6,"1,2"
2611,26,11,JULY,7,"1,2"
2611,26,11,AUGUST,8,"3,4"
2611,26,11,SEPTEMBER,9,"2,3"
2611,26,11,OCTOBER,10,"5,6"
2611,26,11,NOVEMBER,11,"4,5"
2701,27,01,MAY,5,"18,19"
2701,27,01,JUNE,6,30
2701,27,01,JULY,7,1
2701,27,01,AUGUST,8,"12,13"
2701,27,01,SEPTEMBER,9,"24,25"
2701,27,01,NOVEMBER,11,"6,9"
2702,27,02,MAY,5,"20,21"
2702,27,02,JULY,7,"2,6"
2702,27,02,AUGUST,8,"14,17"
2702,27,02,SEPTEMBER,9,"28,29"
2702,27,02,NOVEMBER,11,"10,11"
2703,27,03,MAY,5,"22,26"
2703,27,03,JULY,7,"7,8"
2703,27,03,AUGUST,8,"18,19"
2703,27,03,SEPTEMBER,9,30
2703,27,03,OCTOBER,10,1
2703,27,03,NOVEMBER,11,"12,13"
2704,27,04,MAY,5,"27,28"
2704,27,04,JULY,7,"9,10"
2704,27,04,AUGUST,8,"20,21"
2704,27,04,OCTOBER,10,"2,5"
2704,27,04,NOVEMBER,11,"16,17"
2705,27,05,MAY,5,29
2705,27,05,JUNE,6,1
2705,27,05,JULY,7,"13,14"
2705,27,05,AUGUST,8,"24,25"
2705,27,05,OCTOBER,10,"6,7"
2705,27,05,NOVEMBER,11,"18,19"
2706,27,06,JUNE,6,"2,3"
2706,27,06,JULY,7,"15,16"
2706,27,06,AUGUST,8,"26,27"
2706,27,06,OCTOBER,10,"8,9"
2706,27,06,NOVEMBER,11,"20,23"
2707,27,07,JUNE,6,"4,5"
2707,27,07,JULY,7,"17,20"
2707,27,07,AUGUST,8,"28,31"
2707,27,07,OCTOBER,10,"13,14"
2707,27,07,NOVEMBER,11,"24,25"
2708,27,08,JUNE,6,"8,9"
2708,27,08,JULY,7,"21,22"
2708,27,08,SEPTEMBER,9,"1,2"
2708,27,08,OCTOBER,10,"15,16"
2708,27,08,NOVEMBER,11,"27,30"
2709,27,09,JUNE,6,"10,11"
2709,27,09,JULY,7,"23,24"
2709,27,09,SEPTEMBER,9,"3,4"
2709,27,09,OCTOBER,10,"19,20"
2710,27,10,JUNE,6,"12,15"
2710,27,10,JULY,7,"27,28"
2710,27,10,SEPTEMBER,9,"8,9"
2710,27,10,OCTOBER,10,"21,22"
2711,27,11,JUNE,6,"16,17"
2711,27,11,JULY,7,"29,30"
2711,27,11,SEPTEMBER,9,"10,11"
2711,27,11,OCTOBER,10,"23,25"
2712,27,12,JUNE,6,"18,19"
2712,27,12,JULY,7,31
2712,27,12,AUGUST,8,3
2712,27,12,SEPTEMBER,9,"14,15"
2712,27,12,OCTOBER,10,"27,28"
2713,27,13,JUNE,6,"22,23"
2713,27,13,AUGUST,8,"4,5"
2713,27,13,SEPTEMBER,9,"16,17"
2713,27,13,OCTOBER,10,"29,30"
2714,27,14,JUNE,6,"24,25"
2714,27,14,AUGUST,8,"6,7"
2714,27,14,SEPTEMBER,9,"18,21"
2714,27,14,NOVEMBER,11,"2,3"
2715,27,15,JUNE,6,"26,29"
2715,27,15,AUGUST,8,"10,11"
2715,27,15,SEPTEMBER,9,"29,30"
2715,27,15,NOVEMBER,11,"4,5"
2801,28,01,JUNE,6,"15,16"
2801,28,01,JULY,7,"22,23"
2801,28,01,AUGUST,8,"27,28"
2801,28,01,OCTOBER,10,"5,6"
2801,28,01,NOVEMBER,11,"11,12"
2802,28,02,JUNE,6,"17,18"
2802,28,02,JULY,7,"24,27"
2802,28,02,AUGUST,8,31
2802,28,02,SEPTEMBER,9,1
2802,28,02,OCTOBER,10,"7,8"
2802,28,02,NOVEMBER,11,"13,16"
2803,28,03,JUNE,6,"19,22"
2803,28,03,JULY,7,"28,29"
2803,28,03,SEPTEMBER,9,"2,3"
2803,28,03,OCTOBER,10,"9,13"
2803,28,03,NOVEMBER,11,"17,18"
2804,28,04,MAY,5,18
2804,28,04,JUNE,6,"23,24"
2804,28,04,JULY,7,"30,31"
2804,28,04,SEPTEMBER,9,"4,8"
2804,28,04,OCTOBER,10,"14,15"
2804,28,04,NOVEMBER,11,"19,20"
2805,28,05,MAY,5,"19,20"
2805,28,05,JUNE,6,"25,26"
2805,28,05,AUGUST,8,"3,4"
2805,28,05,SEPTEMBER,9,"9,10"
2805,28,05,OCTOBER,10,"16,19"
2806,28,06,MAY,5,"21,22"
2806,28,06,JUNE,6,"29,30"
2806,28,06,AUGUST,8,"5,6"
2806,28,06,SEPTEMBER,9,"11,14"
2806,28,06,OCTOBER,10,"20,21"
2807,28,07,MAY,5,"26,27"
2807,28,07,JULY,7,"1,2"
2807,28,07,AUGUST,8,"7,10"
2807,28,07,SEPTEMBER,9,"15,16"
2807,28,07,OCTOBER,10,"22,23"
2808,28,08,MAY,5,"28,29"
2808,28,08,JULY,7,"6,7"
2808,28,08,AUGUST,8,"11,12"
2808,28,08,SEPTEMBER,9,"17,18"
2808,28,08,OCTOBER,10,"26,27"
2809,28,09,JUNE,6,"1,2"
2809,28,09,JULY,7,"8,9"
2809,28,09,AUGUST,8,"13,14"
2809,28,09,SEPTEMBER,9,"21,22"
2809,28,09,OCTOBER,10,"28,29"
2810,28,10,JUNE,6,"3,4"
2810,28,10,JULY,7,"10,13"
2810,28,10,AUGUST,8,"17,18"
2810,28,10,SEPTEMBER,9,"23,24"
2810,28,10,OCTOBER,10,30
2810,28,10,NOVEMBER,11,2
2811,28,11,JUNE,6,"5,8"
2811,28,11,JULY,7,"14,15"
2811,28,11,AUGUST,8,"19,20"
2811,28,11,SEPTEMBER,9,"25,28"
2811,28,11,NOVEMBER,11,"3,4"
2812,28,12,JUNE,6,"9,10"
2812,28,12,JULY,7,"16,17"
2812,28,12,AUGUST,8,"21,24"
2812,28,12,SEPTEMBER,9,"29,30"
2812,28,12,NOVEMBER,11,"5,6"
2813,28,13,JUNE,6,"11,12"
2813,28,13,JULY,7,"20,21"
2813,28,13,AUGUST,8,"25,26"
2813,28,13,OCTOBER,10,"1,2"
2813,28,13,NOVEMBER,11,"9,10"
2901,29,01,JULY,7,"30,31"
2901,29,01,SEPTEMBER,9,"9,10"
2901,29,01,OCTOBER,10,"20,21"
2902,29,02,JUNE,6,"23,24"
2902,29,02,AUGUST,8,"3,4"
2902,29,02,SEPTEMBER,9,"11,14"
2902,29,02,OCTOBER,10,"22,23"
2903,29,03,MAY,5,18
2903,29,03,JUNE,6,"25,26"
2903,29,03,AUGUST,8,"5,6"
2903,29,03,SEPTEMBER,9,"15,16"
2903,29,03,OCTOBER,10,"26,27"
2904,29,04,MAY,5,"19,20"
2904,29,04,JUNE,6,"29,30"
2904,29,04,AUGUST,8,"7,10"
2904,29,04,SEPTEMBER,9,"17,18"
2904,29,04,OCTOBER,10,"28,29"
2905,29,05,MAY,5,"21,22"
2905,29,05,JULY,7,"1,2"
2905,29,05,AUGUST,8,"11,12"
2905,29,05,SEPTEMBER,9,"21,22"
2905,29,05,OCTOBER,10,30
2905,29,05,NOVEMBER,11,2
2906,29,06,MAY,5,"26,27"
2906,29,06,JULY,7,"6,7"
2906,29,06,AUGUST,8,"13,14"
2906,29,06,SEPTEMBER,9,"23,24"
2906,29,06,NOVEMBER,11,"3,4"
2907,29,07,MAY,5,"28,29"
2907,29,07,JULY,7,"8,9"
2907,29,07,AUGUST,8,"17,18"
2907,29,07,SEPTEMBER,9,"25,28"
2907,29,07,NOVEMBER,11,"5,6"
2908,29,08,JUNE,6,"1,2"
2908,29,08,JULY,7,"10,13"
2908,29,08,AUGUST,8,"19,20"
2908,29,08,SEPTEMBER,9,"29,30"
2908,29,08,NOVEMBER,11,"9,10"
2909,29,09,JUNE,6,"3,4"
2909,29,09,JULY,7,"14,15"
2909,29,09,AUGUST,8,"21,24"
2909,29,09,OCTOBER,10,"1,2"
2909,29,09,NOVEMBER,11,"11,12"
2910,29,10,JUNE,6,"5,8"
2910,29,10,JULY,7,"16,17"
2910,29,10,AUGUST,8,"25,26"
2910,29,10,OCTOBER,10,"5,6"
2910,29,10,NOVEMBER,11,"13,16"
2911,29,11,JUNE,6,"9,10"
2911,29,11,JULY,7,"20,21"
2911,29,11,AUGUST,8,"27,28"
2911,29,11,OCTOBER,10,"7,8"
2911,29,11,NOVEMBER,11,"17,18"
2912,29,12,JUNE,6,"11,12"
2912,29,12,JULY,7,"22,23"
2912,29,12,AUGUST,8,31
2912,29,12,SEPTEMBER,9,1
2912,29,12,OCTOBER,10,"9,13"
2912,29,12,NOVEMBER,11,"19,20"
2913,29,13,JUNE,6,"15,16"
2913,29,13,JULY,7,"24,27"
2913,29,13,SEPTEMBER,9,"2,3"
2913,29,13,OCTOBER,10,"14,15"
2914,29,14,JUNE,6,"17,18"
2914,29,14,JULY,7,"28,29"
2914,29,14,SEPTEMBER,9,"4,8"
2914,29,14,OCTOBER,10,"16,19"
3001,30,01,MAY,5,29
3001,30,01,JUNE,6,"1,26,29"
3001,30,01,JULY,7,"27,28"
3001,30,01,AUGUST,8,"24,25"
3001,30,01,SEPTEMBER,9,"22,23"
3001,30,01,OCTOBER,10,"21,22"
3001,30,01,NOVEMBER,11,"18,19"
3002,30,02,JUNE,6,"2,3,30"
3002,30,02,JULY,7,"1,29,30"
3002,30,02,AUGUST,8,"26,27"
3002,30,02,SEPTEMBER,9,"24,25"
3002,30,02,OCTOBER,10,"23,26"
3003,30,03,JUNE,6,"4,5"
3003,30,03,JULY,7,"2,6,31"
3003,30,03,AUGUST,8,"3,28,31"
3003,30,03,SEPTEMBER,9,"28,29"
3003,30,03,OCTOBER,10,"27,28"
3004,30,04,JUNE,6,"8,9"
3004,30,04,JULY,7,"7,8"
3004,30,04,AUGUST,8,"4,5"
3004,30,04,SEPTEMBER,9,"1,2"
3004,30,04,OCTOBER,10,"1,29,30"
3004,30,04,NOVEMBER,11,1
3005,30,05,JUNE,6,"10,11"
3005,30,05,JULY,7,"9,10"
3005,30,05,AUGUST,8,"6,7"
3005,30,05,SEPTEMBER,9,"3,4"
3005,30,05,OCTOBER,10,"2,5"
3005,30,05,NOVEMBER,11,"2,3"
3006,30,06,JUNE,6,"12,15"
3006,30,06,JULY,7,"13,14"
3006,30,06,AUGUST,8,"10,11"
3006,30,06,SEPTEMBER,9,"8,9"
3006,30,06,OCTOBER,10,"6,7"
3006,30,06,NOVEMBER,11,"4,5"
3007,30,07,MAY,5,"18,19"
3007,30,07,JUNE,6,"16,17"
3007,30,07,JULY,7,"15,16"
3007,30,07,AUGUST,8,"12,13"
3007,30,07,SEPTEMBER,9,"10,11"
3007,30,07,OCTOBER,10,"8,9"
3007,30,07,NOVEMBER,11,"6,9"
3008,30,08,MAY,5,"20,21"
3008,30,08,JUNE,6,"18,19"
3008,30,08,JULY,7,"17,20"
3008,30,08,AUGUST,8,"14,17"
3008,30,08,SEPTEMBER,9,"14,15"
3008,30,08,OCTOBER,10,"13,14"
3008,30,08,NOVEMBER,11,"10,11"
3009,30,09,MAY,5,"22,26"
3009,30,09,JUNE,6,"22,23"
3009,30,09,JULY,7,"21,22"
3009,30,09,AUGUST,8,"18,19"
3009,30,09,SEPTEMBER,9,"16,17"
3009,30,09,OCTOBER,10,"15,16"
3009,30,09,NOVEMBER,11,"12,13"
3010,30,10,MAY,5,"27,28"
3010,30,10,JUNE,6,"24,25"
3010,30,10,JULY,7,"23,24"
3010,30,10,AUGUST,8,"20,21"
3010,30,10,SEPTEMBER,9,"18,21"
3010,30,10,OCTOBER,10,"19,20"
3010,30,10,NOVEMBER,11,"16,17"
3101,31,01,MAY,5,29
3101,31,01,JUNE,6,1
3101,31,01,JULY,7,"2,6"
3101,31,01,AUGUST,8,"6,7"
3101,31,01,SEPTEMBER,9,"10,11"
3101,31,01,OCTOBER,10,"15,16"
3101,31,01,NOVEMBER,11,"18,19"
3102,31,02,JUNE,6,"2,3"
3102,31,02,JULY,7,"7,8"
3102,31,02,AUGUST,8,"10,11"
3102,31,02,SEPTEMBER,9,"14,15"
3102,31,02,OCTOBER,10,"19,20"
3103,31,03,JUNE,6,"4,5"
3103,31,03,JULY,7,"9,10"
3103,31,03,AUGUST,8,"12,13"
3103,31,03,SEPTEMBER,9,"16,17"
3103,31,03,OCTOBER,10,"21,22"
3103,31,03,NOVEMBER,11,20
3104,31,04,JUNE,6,"8,9"
3104,31,04,JULY,7,"13,14"
3104,31,04,AUGUST,8,"14,17"
3104,31,04,SEPTEMBER,9,"18,21"
3104,31,04,OCTOBER,10,"23,26"
3105,31,05,JUNE,6,"10,11"
3105,31,05,JULY,7,"15,16"
3105,31,05,AUGUST,8,"18,19"
3105,31,05,SEPTEMBER,9,"22,23"
3105,31,05,NOVEMBER,11,"27,28"
3106,31,06,JUNE,6,"12,15"
3106,31,06,JULY,7,"17,20"
3106,31,06,AUGUST,8,"20,21"
3106,31,06,SEPTEMBER,9,"24,25"
3106,31,06,OCTOBER,10,"29,30"
3107,31,07,JUNE,6,"16,17"
3107,31,07,JULY,7,"21,22"
3107,31,07,AUGUST,8,"24,25"
3107,31,07,SEPTEMBER,9,"28,29"
3107,31,07,NOVEMBER,11,"2,3"
3108,31,08,JUNE,6,"18,19"
3108,31,08,JULY,7,"23,24"
3108,31,08,AUGUST,8,"26,27"
3108,31,08,SEPTEMBER,9,30
3108,31,08,OCTOBER,10,1
3108,31,08,NOVEMBER,11,"4,5"
